transaction_id,bill_number,date,time,day_name,is_weekend,month,year,festival_season,weather_tag,store_name,store_city,store_state,region,gender,loyalty_member,product_id,product_name,category,subcategory,brand,unit_size,quantity_sold,mrp,selling_price,discount_amount,discount_percent,gross_sales,net_sales,payment_mode,stock_before_sale,stock_after_sale,reorder_level,low_stock_flag,dead_stock_flag,promotion_type,return_flag,return_reason,basket_size,margin_percent,profit_amount
T20250052444,B20250018393,5/3/2025,9:10:35,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P025,Amul Butter 100g,Dairy,Butter,Amul,100g,3,52,52,0,0,156,156,card,300,297,60,0,0,none,0,,7,9,14.04
T20250052445,B20250018393,5/3/2025,9:10:35,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,3,62,44.64,52.08,28,186,133.92,card,180,177,90,0,0,festival offer,0,,7,9,12.05
T20250011939,B20250004176,5/3/2025,9:20:18,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P061,Vaseline Body Lotion 400ml,Personal Care,Lotion,Vaseline,400ml,3,260,260,0,0,780,780,upi,120,117,30,0,0,none,0,,6,20,156
T20250080766,B20250028261,5/3/2025,9:31:43,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,1,P026,Eggs Regular 6pcs,Dairy,Eggs,Local Farm,6pcs,3,45,45,0,0,135,135,card,160,157,80,0,0,none,0,,17,9,12.15
T20250080767,B20250028261,5/3/2025,9:31:43,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,1,P045,Bisleri Water 1L,Beverages,Water,Bisleri,1L,2,20,20,0,0,40,40,card,600,598,150,0,0,none,0,,17,15,6
T20250080768,B20250028261,5/3/2025,9:31:43,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,1,P005,India Gate Rice 5kg,Staples,Rice,India Gate,5kg,3,700,623,231,11,2100,1869,card,160,157,40,0,0,combo offer,0,,17,8,149.52
T20250080769,B20250028261,5/3/2025,9:31:43,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,1,P040,Coca Cola 1.25L,Beverages,Soft Drink,Coca Cola,1.25L,2,65,65,0,0,130,130,card,450,448,90,0,0,none,0,,17,15,19.5
T20250052672,B20250018473,5/3/2025,9:41:08,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P046,Kinley Water 1L,Beverages,Water,Kinley,1L,3,18,18,0,0,54,54,card,200,197,100,0,0,none,0,,2,15,8.1
T20250052673,B20250018473,5/3/2025,9:41:08,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P030,Parle-G Biscuits 100g,Snacks,Biscuits,Parle,100g,1,10,7,3,30,10,7,card,300,299,150,0,0,combo offer,0,,2,18,1.26
T20250067631,B20250023690,5/3/2025,9:48:15,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P074,Kwality Walls Cornetto 110ml,Frozen Foods,Ice Cream,Kwality Walls,110ml,3,40,40,0,0,120,120,upi,120,117,60,0,0,none,0,,9,17,20.4
T20250067632,B20250023690,5/3/2025,9:48:15,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P082,Baby Wipes 72pcs,Baby Care,Wipes,Johnson,72pcs,1,240,240,0,0,240,240,upi,120,119,30,0,0,none,0,,9,14,33.6
T20250067633,B20250023690,5/3/2025,9:48:15,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P014,Fortune Sunflower Oil 5L,Grocery,Oil,Fortune,5L,1,1050,1050,0,0,1050,1050,upi,80,79,40,0,0,none,0,,9,10,105
T20250067634,B20250023690,5/3/2025,9:48:15,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,2,62,62,0,0,124,124,upi,450,448,90,0,0,none,0,,9,9,11.16
T20250025305,B20250008854,5/3/2025,9:52:30,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P086,Everest Red Chilli Powder 200g,Grocery,Spices,Everest,200g,1,115,115,0,0,115,115,upi,80,79,40,0,0,none,1,wrong item billed,5,10,11.5
T20250025306,B20250008854,5/3/2025,9:52:30,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P010,Chana Dal 1kg,Grocery,Dal,Local Brand,1kg,4,120,120,0,0,480,480,upi,140,136,70,0,0,none,0,,5,10,48
T20250025307,B20250008854,5/3/2025,9:52:30,Saturday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P061,Vaseline Body Lotion 400ml,Personal Care,Lotion,Vaseline,400ml,4,260,260,0,0,1040,1040,upi,60,56,30,0,0,none,0,,5,20,208
T20250005175,B20250001843,5/3/2025,9:53:03,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P020,Amul Masti Curd 400g,Dairy,Curd,Amul,400g,4,45,45,0,0,180,180,upi,400,396,80,0,0,none,0,,5,9,16.2
T20250005176,B20250001843,5/3/2025,9:53:03,Saturday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P035,Kurkure Masala Munch 90g,Snacks,Chips,Kurkure,90g,4,20,17,12,15,80,68,upi,400,396,100,0,0,member discount,0,,5,18,12.24
T20250007353,B20250002609,5/4/2025,10:26:22,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P011,Masoor Dal 1kg,Grocery,Dal,Local Brand,1kg,4,130,130,0,0,520,520,upi,140,136,70,0,0,none,0,,6,10,52
T20250007354,B20250002609,5/4/2025,10:26:22,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P058,Bajaj Almond Hair Oil 200ml,Personal Care,Hair Oil,Bajaj,200ml,2,120,120,0,0,240,240,upi,120,118,40,0,0,none,0,,6,20,48
T20250007355,B20250002609,5/4/2025,10:26:22,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P032,Dark Fantasy Choco Fills 75g,Snacks,Biscuits,Sunfeast,75g,3,35,31.5,10.5,10,105,94.5,upi,120,117,60,0,0,member discount,0,,6,18,17.01
T20250007356,B20250002609,5/4/2025,10:26:22,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P043,Frooti Mango Drink 1L,Beverages,Juice,Frooti,1L,3,90,90,0,0,270,270,upi,180,177,60,0,0,none,0,,6,15,40.5
T20250058158,B20250020378,5/4/2025,10:28:16,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P066,Lizol Floor Cleaner 1L,Cleaning Supplies,Cleaner,Lizol,1L,4,170,170,0,0,680,680,card,80,76,40,0,0,none,0,,7,18,122.4
T20250058159,B20250020378,5/4/2025,10:28:16,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P003,Aashirvaad Atta 5kg,Staples,Atta,Aashirvaad,5kg,2,260,244.4,31.2,6,520,488.8,card,320,318,80,0,0,weekly discount,0,,7,8,39.1
T20250058160,B20250020378,5/4/2025,10:28:16,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,1,120,108,12,10,120,108,card,150,149,50,0,0,festival offer,0,,7,18,19.44
T20250058161,B20250020378,5/4/2025,10:28:16,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P016,Local Mustard Oil 1L,Grocery,Oil,Local Brand,1L,4,170,170,0,0,680,680,card,120,116,60,0,0,none,0,,7,10,68
T20250058162,B20250020378,5/4/2025,10:28:16,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P027,Eggs Regular 12pcs,Dairy,Eggs,Local Farm,12pcs,3,85,85,0,0,255,255,card,120,117,60,0,0,none,0,,7,9,22.95
T20250052014,B20250018238,5/4/2025,10:35:09,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,3,120,120,0,0,360,360,upi,200,197,50,0,0,none,0,,14,18,64.8
T20250041122,B20250014382,5/4/2025,10:50:27,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P047,Tata Tea Premium 250g,Grocery,Tea,Tata,250g,2,130,130,0,0,260,260,cash,300,298,60,0,0,none,0,,4,10,26
T20250041123,B20250014382,5/4/2025,10:50:27,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P065,Harpic Toilet Cleaner 1L,Cleaning Supplies,Cleaner,Harpic,1L,4,160,160,0,0,640,640,cash,120,116,40,0,0,none,0,,4,18,115.2
T20250041124,B20250014382,5/4/2025,10:50:27,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P027,Eggs Regular 12pcs,Dairy,Eggs,Local Farm,12pcs,4,85,85,0,0,340,340,cash,180,176,60,0,0,none,0,,4,9,30.6
T20250041125,B20250014382,5/4/2025,10:50:27,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P047,Tata Tea Premium 250g,Grocery,Tea,Tata,250g,4,130,117,52,10,520,468,cash,180,176,60,0,0,festival offer,0,,4,10,46.8
T20250037404,B20250013059,5/4/2025,11:05:38,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P075,Banana 1dozen,Fruits & Vegetables,Fruits,Local Farm,12pcs,1,60,60,0,0,60,60,card,300,299,60,0,0,none,0,,4,12,7.2
T20250037405,B20250013059,5/4/2025,11:05:38,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P076,Apple 1kg,Fruits & Vegetables,Fruits,Local Farm,1kg,1,160,160,0,0,160,160,card,80,79,40,0,0,none,0,,4,12,19.2
T20250031518,B20250010986,5/4/2025,11:31:45,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P058,Bajaj Almond Hair Oil 200ml,Personal Care,Hair Oil,Bajaj,200ml,1,120,120,0,0,120,120,cash,120,119,40,0,0,none,0,,4,20,24
T20250031519,B20250010986,5/4/2025,11:31:45,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P047,Tata Tea Premium 250g,Grocery,Tea,Tata,250g,1,130,101.4,28.6,22,130,101.4,cash,120,119,60,0,0,combo offer,0,,4,10,10.14
T20250031520,B20250010986,5/4/2025,11:31:45,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P056,Colgate Toothpaste 200g,Personal Care,Toothpaste,Colgate,200g,3,110,86.9,69.3,21,330,260.7,cash,350,347,70,0,0,buy 1 get 1,0,,4,20,52.14
T20250031521,B20250010986,5/4/2025,11:31:45,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P009,Toor Dal 1kg,Grocery,Dal,Local Brand,1kg,3,150,150,0,0,450,450,cash,320,317,80,0,0,none,0,,4,10,45
T20250012180,B20250004262,5/4/2025,11:42:44,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P081,Huggies Diapers Medium 30pcs,Baby Care,Diapers,Huggies,30pcs,1,510,464.1,45.9,9,510,464.1,upi,100,99,20,0,0,clearance sale,0,,8,14,64.97
T20250012181,B20250004262,5/4/2025,11:42:44,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P001,Fortune Basmati Rice 5kg,Staples,Rice,Fortune,5kg,3,650,650,0,0,1950,1950,upi,120,117,60,0,0,none,0,,8,8,156
T20250012182,B20250004262,5/4/2025,11:42:44,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P016,Local Mustard Oil 1L,Grocery,Oil,Local Brand,1L,3,170,170,0,0,510,510,upi,180,177,60,0,0,none,0,,8,10,51
T20250012183,B20250004262,5/4/2025,11:42:44,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,1,120,120,0,0,120,120,upi,200,199,50,0,0,none,0,,8,18,21.6
T20250026408,B20250009245,5/4/2025,11:43:22,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P026,Eggs Regular 6pcs,Dairy,Eggs,Local Farm,6pcs,4,45,36,36,20,180,144,card,400,396,80,0,0,clearance sale,0,,8,9,12.96
T20250026409,B20250009245,5/4/2025,11:43:22,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P016,Local Mustard Oil 1L,Grocery,Oil,Local Brand,1L,3,170,170,0,0,510,510,card,300,297,60,0,0,none,0,,8,10,51
T20250026410,B20250009245,5/4/2025,11:43:22,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P077,Onion 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,3,40,40,0,0,120,120,card,400,397,80,0,0,none,0,,8,12,14.4
T20250073433,B20250025699,5/4/2025,11:53:22,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P080,Pampers Diapers Medium 30pcs,Baby Care,Diapers,Pampers,30pcs,1,520,520,0,0,520,520,upi,40,39,20,0,0,none,0,,10,14,72.8
T20250073434,B20250025699,5/4/2025,11:53:22,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P053,Lifebuoy Soap 125g,Personal Care,Soap,Lifebuoy,125g,3,40,40,0,0,120,120,upi,320,317,80,0,0,none,0,,10,20,24
T20250073435,B20250025699,5/4/2025,11:53:22,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P068,Dettol Hand Sanitizer 200ml,Health & Wellness,Sanitizer,Dettol,200ml,2,95,95,0,0,190,190,upi,60,58,30,0,0,none,0,,10,20,38
T20250073436,B20250025699,5/4/2025,11:53:22,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P066,Lizol Floor Cleaner 1L,Cleaning Supplies,Cleaner,Lizol,1L,1,170,170,0,0,170,170,upi,80,79,40,0,0,none,0,,10,18,30.6
T20250073437,B20250025699,5/4/2025,11:53:22,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P059,Parachute Hair Oil 200ml,Personal Care,Hair Oil,Parachute,200ml,2,115,115,0,0,230,230,upi,250,248,50,0,0,none,0,,10,20,46
T20250069767,B20250024419,5/4/2025,11:56:28,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P076,Apple 1kg,Fruits & Vegetables,Fruits,Local Farm,1kg,1,160,160,0,0,160,160,upi,120,119,40,0,0,none,0,,7,12,19.2
T20250008911,B20250003131,5/4/2025,12:04:32,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P028,Lays Chips Classic 52g,Snacks,Chips,Lay's,52g,4,20,20,0,0,80,80,upi,480,476,120,0,0,none,0,,5,18,14.4
T20250008912,B20250003131,5/4/2025,12:04:32,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,1,62,62,0,0,62,62,upi,360,359,90,0,0,none,0,,5,9,5.58
T20250008913,B20250003131,5/4/2025,12:04:32,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P051,Lux Soap 100g,Personal Care,Soap,Lux,100g,3,35,35,0,0,105,105,upi,360,357,90,0,0,none,0,,5,20,21
T20250008914,B20250003131,5/4/2025,12:04:32,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P048,Red Label Tea 250g,Grocery,Tea,Red Label,250g,1,125,125,0,0,125,125,upi,100,99,50,0,0,none,0,,5,10,12.5
T20250080282,B20250028087,5/4/2025,12:17:30,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P005,India Gate Rice 5kg,Staples,Rice,India Gate,5kg,2,700,700,0,0,1400,1400,card,160,158,40,0,0,none,0,,12,8,112
T20250013376,B20250004708,5/4/2025,12:23:45,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,1,190,190,0,0,190,190,upi,400,399,80,0,0,none,0,,12,10,19
T20250013377,B20250004708,5/4/2025,12:23:45,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P028,Lays Chips Classic 52g,Snacks,Chips,Lay's,52g,3,20,20,0,0,60,60,upi,480,477,120,0,0,none,0,,12,18,10.8
T20250013378,B20250004708,5/4/2025,12:23:45,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P048,Red Label Tea 250g,Grocery,Tea,Red Label,250g,2,125,125,0,0,250,250,upi,200,198,50,0,0,none,0,,12,10,25
T20250051907,B20250018199,5/4/2025,12:28:53,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P023,Bread White 400g,Bakery,Bread,Britannia,400g,4,38,38,0,0,152,152,cash,360,356,90,0,0,none,0,,8,15,22.8
T20250051908,B20250018199,5/4/2025,12:28:53,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P040,Coca Cola 1.25L,Beverages,Soft Drink,Coca Cola,1.25L,2,65,65,0,0,130,130,cash,270,268,90,0,0,none,0,,8,15,19.5
T20250006046,B20250002151,5/4/2025,13:50:17,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P031,Britannia Marie Gold 200g,Snacks,Biscuits,Britannia,200g,4,35,35,0,0,140,140,upi,400,396,100,0,0,none,0,,8,18,25.2
T20250006047,B20250002151,5/4/2025,13:50:17,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,1,120,120,0,0,120,120,upi,200,199,50,0,0,none,0,,8,18,21.6
T20250006048,B20250002151,5/4/2025,13:50:17,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P085,MDH Garam Masala 100g,Grocery,Masala,MDH,100g,4,75,75,0,0,300,300,upi,200,196,50,0,0,none,0,,8,10,30
T20250079190,B20250027700,5/4/2025,13:54:21,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P066,Lizol Floor Cleaner 1L,Cleaning Supplies,Cleaner,Lizol,1L,3,170,170,0,0,510,510,upi,160,157,40,0,0,none,0,,5,18,91.8
T20250079191,B20250027700,5/4/2025,13:54:21,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P008,Tata Salt 1kg,Grocery,Salt,Tata,1kg,4,28,28,0,0,112,112,upi,240,236,120,0,0,none,0,,5,10,11.2
T20250079192,B20250027700,5/4/2025,13:54:21,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P075,Banana 1dozen,Fruits & Vegetables,Fruits,Local Farm,12pcs,2,60,60,0,0,120,120,upi,180,178,60,0,0,none,0,,5,12,14.4
T20250079193,B20250027700,5/4/2025,13:54:21,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P004,Aashirvaad Atta 10kg,Staples,Atta,Aashirvaad,10kg,3,500,500,0,0,1500,1500,upi,250,247,50,0,0,none,0,,5,8,120
T20250079194,B20250027700,5/4/2025,13:54:21,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P058,Bajaj Almond Hair Oil 200ml,Personal Care,Hair Oil,Bajaj,200ml,3,120,120,0,0,360,360,upi,160,157,40,0,0,none,0,,5,20,72
T20250012342,B20250004325,5/4/2025,13:57:29,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P008,Tata Salt 1kg,Grocery,Salt,Tata,1kg,1,28,28,0,0,28,28,card,600,599,120,0,0,none,0,,7,10,2.8
T20250012343,B20250004325,5/4/2025,13:57:29,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P014,Fortune Sunflower Oil 5L,Grocery,Oil,Fortune,5L,1,1050,1050,0,0,1050,1050,card,160,159,40,0,0,none,0,,7,10,105
T20250012344,B20250004325,5/4/2025,13:57:29,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P044,Real Mixed Fruit Juice 1L,Beverages,Juice,Real,1L,4,110,110,0,0,440,440,card,250,246,50,0,0,none,0,,7,15,66
T20250072027,B20250025200,5/4/2025,14:49:56,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P056,Colgate Toothpaste 200g,Personal Care,Toothpaste,Colgate,200g,2,110,110,0,0,220,220,upi,280,278,70,0,0,none,0,,5,20,44
T20250072028,B20250025200,5/4/2025,14:49:56,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P021,Mother Dairy Curd 400g,Dairy,Curd,Mother Dairy,400g,1,42,42,0,0,42,42,upi,210,209,70,0,0,none,0,,5,9,3.78
T20250011002,B20250003865,5/4/2025,14:59:59,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P024,Bread Brown 400g,Bakery,Bread,Britannia,400g,1,42,42,0,0,42,42,card,140,139,70,0,0,none,0,,16,15,6.3
T20250011003,B20250003865,5/4/2025,14:59:59,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,1,50,50,0,0,50,50,card,320,319,80,0,0,none,0,,16,12,6
T20250011004,B20250003865,5/4/2025,14:59:59,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P025,Amul Butter 100g,Dairy,Butter,Amul,100g,2,52,52,0,0,104,104,card,120,118,60,0,0,none,0,,16,9,9.36
T20250011005,B20250003865,5/4/2025,14:59:59,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P064,Ariel Detergent Powder 1kg,Cleaning Supplies,Detergent,Ariel,1kg,2,200,200,0,0,400,400,card,100,98,50,0,0,none,0,,16,18,72
T20250021238,B20250007433,5/4/2025,15:00:20,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P022,Amul Paneer 200g,Dairy,Paneer,Amul,200g,4,90,90,0,0,360,360,upi,250,246,50,0,0,none,0,,7,9,32.4
T20250070626,B20250024712,5/4/2025,15:15:18,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P056,Colgate Toothpaste 200g,Personal Care,Toothpaste,Colgate,200g,2,110,86.9,46.2,21,220,173.8,upi,280,278,70,0,0,clearance sale,0,,4,20,34.76
T20250070627,B20250024712,5/4/2025,15:15:18,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P043,Frooti Mango Drink 1L,Beverages,Juice,Frooti,1L,3,90,65.7,72.9,27,270,197.1,upi,120,117,60,0,0,clearance sale,0,,4,15,29.56
T20250070628,B20250024712,5/4/2025,15:15:18,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,3,50,50,0,0,150,150,upi,160,157,80,0,0,none,0,,4,12,18
T20250069289,B20250024255,5/4/2025,15:23:51,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P015,Amul Ghee 1L,Grocery,Ghee,Amul,1L,3,560,560,0,0,1680,1680,card,120,117,30,0,0,none,0,,11,10,168
T20250069290,B20250024255,5/4/2025,15:23:51,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P041,Thums Up 1.25L,Beverages,Soft Drink,Thums Up,1.25L,3,70,70,0,0,210,210,card,400,397,80,0,0,none,0,,11,15,31.5
T20250069291,B20250024255,5/4/2025,15:23:51,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P018,Amul Gold Milk 1L,Dairy,Milk,Amul,1L,3,70,70,0,0,210,210,card,500,497,100,0,0,none,0,,11,9,18.9
T20250069292,B20250024255,5/4/2025,15:23:51,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P002,Fortune Basmati Rice 10kg,Staples,Rice,Fortune,10kg,3,1200,1200,0,0,3600,3600,card,120,117,40,0,0,none,0,,11,8,288
T20250029496,B20250010304,5/4/2025,15:28:38,Sunday,1,5,2025,,Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P012,Saffola Gold Oil 1L,Grocery,Oil,Saffola,1L,4,210,210,0,0,840,840,card,350,346,70,0,0,none,0,,9,10,84
T20250029497,B20250010304,5/4/2025,15:28:38,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P066,Lizol Floor Cleaner 1L,Cleaning Supplies,Cleaner,Lizol,1L,4,170,170,0,0,680,680,card,80,76,40,0,0,none,0,,9,18,122.4
T20250029498,B20250010304,5/4/2025,15:28:38,Sunday,1,5,2025,,Very Hot,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P048,Red Label Tea 250g,Grocery,Tea,Red Label,250g,3,125,98.75,78.75,21,375,296.25,card,250,247,50,0,0,clearance sale,0,,9,10,29.62
T20250029499,B20250010304,5/4/2025,15:28:38,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P063,Tide Detergent Powder 1kg,Cleaning Supplies,Detergent,Tide,1kg,1,170,170,0,0,170,170,card,120,119,60,0,0,none,0,,9,18,30.6
T20250007855,B20250002783,5/4/2025,15:29:46,Sunday,1,5,2025,,Humid,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P017,Amul Taaza Milk 1L,Dairy,Milk,Amul,1L,3,64,64,0,0,192,192,upi,600,597,120,0,0,none,0,,3,9,17.28
