Date,Invoice_ID,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Unit_Cost,Current_Stock,Reorder_Level,Lead_Time_Days,Payment_Method
2025-05-13 09:43:53,INV-20250513-0111,CUST-1077,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,Cash
2025-05-13 21:46:03,INV-20250513-0112,CUST-1078,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-13 20:19:44,INV-20250513-0121,CUST-1090,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,3,185.0,555.0,148.0,40,15,3,UPI
2025-05-13 13:09:44,INV-20250513-0131,CUST-1103,Colgate Total Advanced Health Toothpaste 120g,Personal Care,3,125.0,375.0,96.0,60,20,3,UPI
2025-05-13 21:51:46,INV-20250513-0132,CUST-1104,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,Credit Card
2025-05-13 16:45:23,INV-20250513-0141,CUST-1116,Lays Indias Magic Masala Potato Chips 50g,Snacks,1,20.0,20.0,15.0,95,30,2,UPI
2025-05-14 16:06:36,INV-20250514-0001,CUST-1091,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,UPI
2025-05-14 17:16:24,INV-20250514-0011,CUST-1104,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,Credit Card
2025-05-14 12:34:14,INV-20250514-0021,CUST-1117,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,Credit Card
2025-05-14 13:16:07,INV-20250514-0022,CUST-1118,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,Debit Card
2025-05-14 12:14:22,INV-20250514-0031,CUST-1130,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,1,165.0,165.0,138.0,42,15,3,UPI
2025-05-14 21:49:09,INV-20250514-0032,CUST-1131,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,UPI
2025-05-14 11:06:38,INV-20250514-0041,CUST-1143,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,UPI
2025-05-14 16:04:42,INV-20250514-0051,CUST-1006,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,UPI
2025-05-14 10:56:48,INV-20250514-0061,CUST-1019,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,UPI
2025-05-14 10:49:43,INV-20250514-0062,CUST-1020,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,Credit Card
2025-05-14 09:42:11,INV-20250514-0071,CUST-1032,Surf Excel Easy Wash Detergent Powder 1kg,Household,2,145.0,290.0,118.0,38,15,5,Cash
2025-05-14 15:25:53,INV-20250514-0072,CUST-1033,Surf Excel Easy Wash Detergent Powder 1kg,Household,3,145.0,435.0,118.0,38,15,5,Cash
2025-05-14 18:25:04,INV-20250514-0081,CUST-1045,Dettol Original Liquid Handwash Refill 175ml,Personal Care,1,99.0,99.0,76.0,52,18,3,UPI
2025-05-14 20:13:59,INV-20250514-0082,CUST-1046,Dettol Original Liquid Handwash Refill 175ml,Personal Care,3,99.0,297.0,76.0,52,18,3,UPI
2025-05-14 09:18:51,INV-20250514-0091,CUST-1058,Britannia Good Day Cashew Cookies 200g,Snacks,3,45.0,135.0,34.0,70,25,2,UPI
2025-05-14 12:15:57,INV-20250514-0101,CUST-1071,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,1,195.0,195.0,152.0,22,10,4,UPI
2025-05-14 12:38:07,INV-20250514-0111,CUST-1084,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,1,60.0,60.0,46.0,18,8,2,UPI
2025-05-14 17:04:49,INV-20250514-0112,CUST-1085,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,Debit Card
2025-05-14 11:07:00,INV-20250514-0121,CUST-1097,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Debit Card
2025-05-14 21:54:49,INV-20250514-0131,CUST-1110,Colgate Total Advanced Health Toothpaste 120g,Personal Care,3,125.0,375.0,96.0,60,20,3,UPI
2025-05-14 17:29:04,INV-20250514-0141,CUST-1123,Lays Indias Magic Masala Potato Chips 50g,Snacks,1,20.0,20.0,15.0,95,30,2,UPI
2025-05-15 12:00:03,INV-20250515-0001,CUST-1098,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,Credit Card
2025-05-15 13:27:16,INV-20250515-0011,CUST-1111,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,1,55.0,55.0,42.0,32,10,1,Credit Card
2025-05-15 15:58:50,INV-20250515-0012,CUST-1112,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,1,55.0,55.0,42.0,32,10,1,Cash
2025-05-15 20:59:25,INV-20250515-0021,CUST-1124,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,3,28.0,84.0,21.0,85,25,4,Cash
2025-05-15 16:14:27,INV-20250515-0022,CUST-1125,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,3,28.0,84.0,21.0,85,25,4,Debit Card
2025-05-15 09:26:04,INV-20250515-0031,CUST-1137,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,UPI
2025-05-15 13:42:56,INV-20250515-0041,CUST-1000,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,UPI
2025-05-15 10:28:25,INV-20250515-0042,CUST-1001,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,UPI
2025-05-15 17:54:38,INV-20250515-0051,CUST-1013,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,UPI
2025-05-15 18:02:50,INV-20250515-0052,CUST-1014,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,UPI
2025-05-15 21:21:50,INV-20250515-0061,CUST-1026,Coca-Cola Original Taste 750ml PET Bottle,Beverages,2,40.0,80.0,29.0,64,20,2,UPI
2025-05-15 14:42:18,INV-20250515-0071,CUST-1039,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,UPI
2025-05-15 11:48:53,INV-20250515-0072,CUST-1040,Surf Excel Easy Wash Detergent Powder 1kg,Household,2,145.0,290.0,118.0,38,15,5,Cash
2025-05-15 20:40:51,INV-20250515-0081,CUST-1052,Dettol Original Liquid Handwash Refill 175ml,Personal Care,1,99.0,99.0,76.0,52,18,3,UPI
2025-05-15 11:52:42,INV-20250515-0082,CUST-1053,Dettol Original Liquid Handwash Refill 175ml,Personal Care,1,99.0,99.0,76.0,52,18,3,Debit Card
2025-05-15 17:36:31,INV-20250515-0091,CUST-1065,Britannia Good Day Cashew Cookies 200g,Snacks,2,45.0,90.0,34.0,70,25,2,Credit Card
2025-05-15 12:14:57,INV-20250515-0092,CUST-1066,Britannia Good Day Cashew Cookies 200g,Snacks,2,45.0,90.0,34.0,70,25,2,UPI
2025-05-15 18:31:12,INV-20250515-0101,CUST-1078,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,1,195.0,195.0,152.0,22,10,4,UPI
2025-05-15 14:21:13,INV-20250515-0111,CUST-1091,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,Credit Card
2025-05-15 12:55:02,INV-20250515-0112,CUST-1092,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,3,60.0,180.0,46.0,18,8,2,UPI
2025-05-15 19:33:29,INV-20250515-0121,CUST-1104,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Debit Card
2025-05-15 18:01:50,INV-20250515-0122,CUST-1105,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,UPI
2025-05-15 20:07:43,INV-20250515-0131,CUST-1117,Colgate Total Advanced Health Toothpaste 120g,Personal Care,2,125.0,250.0,96.0,60,20,3,Cash
2025-05-15 19:37:34,INV-20250515-0141,CUST-1130,Lays Indias Magic Masala Potato Chips 50g,Snacks,1,20.0,20.0,15.0,95,30,2,Credit Card
2025-05-16 14:29:47,INV-20250516-0001,CUST-1105,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,Credit Card
2025-05-16 10:17:22,INV-20250516-0011,CUST-1118,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,Debit Card
2025-05-16 12:56:43,INV-20250516-0021,CUST-1131,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,Credit Card
2025-05-16 20:26:36,INV-20250516-0022,CUST-1132,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,UPI
2025-05-16 15:08:15,INV-20250516-0031,CUST-1144,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,Credit Card
2025-05-16 19:40:35,INV-20250516-0041,CUST-1007,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,Credit Card
2025-05-16 13:21:48,INV-20250516-0051,CUST-1020,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,UPI
2025-05-16 14:32:52,INV-20250516-0052,CUST-1021,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,Credit Card
2025-05-16 11:00:26,INV-20250516-0061,CUST-1033,Coca-Cola Original Taste 750ml PET Bottle,Beverages,2,40.0,80.0,29.0,64,20,2,UPI
2025-05-16 14:43:38,INV-20250516-0062,CUST-1034,Coca-Cola Original Taste 750ml PET Bottle,Beverages,3,40.0,120.0,29.0,64,20,2,UPI
2025-05-16 13:09:07,INV-20250516-0071,CUST-1046,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,Credit Card
2025-05-16 15:17:01,INV-20250516-0081,CUST-1059,Dettol Original Liquid Handwash Refill 175ml,Personal Care,1,99.0,99.0,76.0,52,18,3,UPI
2025-05-16 11:09:29,INV-20250516-0082,CUST-1060,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,UPI
2025-05-16 20:56:49,INV-20250516-0091,CUST-1072,Britannia Good Day Cashew Cookies 200g,Snacks,1,45.0,45.0,34.0,70,25,2,UPI
2025-05-16 10:59:47,INV-20250516-0101,CUST-1085,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,2,195.0,390.0,152.0,22,10,4,UPI
2025-05-16 13:28:46,INV-20250516-0111,CUST-1098,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,Cash
2025-05-16 18:18:17,INV-20250516-0121,CUST-1111,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,Credit Card
2025-05-16 09:25:23,INV-20250516-0122,CUST-1112,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,UPI
2025-05-16 17:18:19,INV-20250516-0131,CUST-1124,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,Debit Card
2025-05-16 10:42:53,INV-20250516-0141,CUST-1137,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,UPI
2025-05-16 17:16:55,INV-20250516-0142,CUST-1138,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,UPI
2025-05-17 19:06:19,INV-20250517-0001,CUST-1112,Amul Taaza Homogenised Toned Milk 1L,Dairy,5,72.0,360.0,58.0,48,15,2,UPI
2025-05-17 16:51:36,INV-20250517-0002,CUST-1113,Amul Taaza Homogenised Toned Milk 1L,Dairy,2,72.0,144.0,58.0,48,15,2,UPI
2025-05-17 10:23:53,INV-20250517-0011,CUST-1125,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,UPI
2025-05-17 11:05:21,INV-20250517-0012,CUST-1126,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,Debit Card
2025-05-17 13:30:52,INV-20250517-0013,CUST-1127,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,1,55.0,55.0,42.0,32,10,1,UPI
2025-05-17 18:01:42,INV-20250517-0021,CUST-1138,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,4,28.0,112.0,21.0,85,25,4,Cash
2025-05-17 19:07:40,INV-20250517-0031,CUST-1001,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,5,165.0,825.0,138.0,42,15,3,UPI
2025-05-17 17:13:15,INV-20250517-0032,CUST-1002,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,5,165.0,825.0,138.0,42,15,3,UPI
2025-05-17 09:57:21,INV-20250517-0041,CUST-1014,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,3,56.0,168.0,44.0,110,35,2,UPI
2025-05-17 19:23:52,INV-20250517-0042,CUST-1015,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,5,56.0,280.0,44.0,110,35,2,UPI
2025-05-17 20:07:52,INV-20250517-0043,CUST-1016,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,UPI
2025-05-17 09:45:33,INV-20250517-0051,CUST-1027,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,5,275.0,1375.0,230.0,28,12,3,UPI
2025-05-17 15:41:02,INV-20250517-0052,CUST-1028,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,UPI
2025-05-17 18:47:00,INV-20250517-0053,CUST-1029,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,5,275.0,1375.0,230.0,28,12,3,UPI
2025-05-17 15:29:50,INV-20250517-0061,CUST-1040,Coca-Cola Original Taste 750ml PET Bottle,Beverages,4,40.0,160.0,29.0,64,20,2,UPI
2025-05-17 21:27:41,INV-20250517-0071,CUST-1053,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,UPI
2025-05-17 18:41:30,INV-20250517-0072,CUST-1054,Surf Excel Easy Wash Detergent Powder 1kg,Household,4,145.0,580.0,118.0,38,15,5,UPI
2025-05-17 13:04:01,INV-20250517-0081,CUST-1066,Dettol Original Liquid Handwash Refill 175ml,Personal Care,3,99.0,297.0,76.0,52,18,3,Debit Card
2025-05-17 10:19:48,INV-20250517-0082,CUST-1067,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,UPI
2025-05-17 20:33:14,INV-20250517-0091,CUST-1079,Britannia Good Day Cashew Cookies 200g,Snacks,5,45.0,225.0,34.0,70,25,2,Credit Card
2025-05-17 19:20:14,INV-20250517-0101,CUST-1092,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,4,195.0,780.0,152.0,22,10,4,Debit Card
2025-05-17 17:58:54,INV-20250517-0102,CUST-1093,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,Debit Card
2025-05-17 18:16:42,INV-20250517-0103,CUST-1094,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,Debit Card
2025-05-17 10:25:28,INV-20250517-0111,CUST-1105,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-17 18:24:59,INV-20250517-0121,CUST-1118,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Cash
2025-05-17 10:17:45,INV-20250517-0131,CUST-1131,Colgate Total Advanced Health Toothpaste 120g,Personal Care,5,125.0,625.0,96.0,60,20,3,UPI
2025-05-17 09:44:01,INV-20250517-0141,CUST-1144,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,Credit Card
2025-05-18 18:49:20,INV-20250518-0001,CUST-1119,Amul Taaza Homogenised Toned Milk 1L,Dairy,3,72.0,216.0,58.0,48,15,2,Cash
2025-05-18 16:31:41,INV-20250518-0002,CUST-1120,Amul Taaza Homogenised Toned Milk 1L,Dairy,2,72.0,144.0,58.0,48,15,2,Debit Card
2025-05-18 15:07:18,INV-20250518-0011,CUST-1132,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,Cash
2025-05-18 10:40:30,INV-20250518-0021,CUST-1145,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,Credit Card
2025-05-18 18:29:12,INV-20250518-0022,CUST-1146,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,Cash
2025-05-18 09:47:50,INV-20250518-0023,CUST-1147,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,Credit Card
2025-05-18 21:19:10,INV-20250518-0031,CUST-1008,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,5,165.0,825.0,138.0,42,15,3,UPI
2025-05-18 14:24:34,INV-20250518-0032,CUST-1009,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,UPI
2025-05-18 20:11:35,INV-20250518-0041,CUST-1021,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,UPI
2025-05-18 20:04:44,INV-20250518-0042,CUST-1022,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,3,56.0,168.0,44.0,110,35,2,Cash
2025-05-18 15:32:47,INV-20250518-0043,CUST-1023,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,Credit Card
2025-05-18 16:16:31,INV-20250518-0051,CUST-1034,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,UPI
2025-05-18 11:47:58,INV-20250518-0052,CUST-1035,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,4,275.0,1100.0,230.0,28,12,3,Debit Card
2025-05-18 09:39:04,INV-20250518-0053,CUST-1036,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,4,275.0,1100.0,230.0,28,12,3,UPI
2025-05-18 20:54:15,INV-20250518-0061,CUST-1047,Coca-Cola Original Taste 750ml PET Bottle,Beverages,3,40.0,120.0,29.0,64,20,2,Credit Card
2025-05-18 11:10:00,INV-20250518-0071,CUST-1060,Surf Excel Easy Wash Detergent Powder 1kg,Household,4,145.0,580.0,118.0,38,15,5,Debit Card
2025-05-18 09:07:26,INV-20250518-0081,CUST-1073,Dettol Original Liquid Handwash Refill 175ml,Personal Care,1,99.0,99.0,76.0,52,18,3,Cash
2025-05-18 21:24:44,INV-20250518-0082,CUST-1074,Dettol Original Liquid Handwash Refill 175ml,Personal Care,4,99.0,396.0,76.0,52,18,3,Debit Card
2025-05-18 11:46:10,INV-20250518-0091,CUST-1086,Britannia Good Day Cashew Cookies 200g,Snacks,1,45.0,45.0,34.0,70,25,2,Debit Card
2025-05-18 16:39:32,INV-20250518-0092,CUST-1087,Britannia Good Day Cashew Cookies 200g,Snacks,2,45.0,90.0,34.0,70,25,2,UPI
2025-05-18 14:24:11,INV-20250518-0101,CUST-1099,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,5,195.0,975.0,152.0,22,10,4,Debit Card
2025-05-18 19:47:35,INV-20250518-0111,CUST-1112,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,Cash
2025-05-18 17:28:50,INV-20250518-0121,CUST-1125,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,UPI
2025-05-18 18:52:49,INV-20250518-0122,CUST-1126,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,3,185.0,555.0,148.0,40,15,3,UPI
2025-05-18 13:44:34,INV-20250518-0131,CUST-1138,Colgate Total Advanced Health Toothpaste 120g,Personal Care,2,125.0,250.0,96.0,60,20,3,Cash
2025-05-18 09:01:32,INV-20250518-0132,CUST-1139,Colgate Total Advanced Health Toothpaste 120g,Personal Care,3,125.0,375.0,96.0,60,20,3,UPI
2025-05-18 15:47:12,INV-20250518-0133,CUST-1140,Colgate Total Advanced Health Toothpaste 120g,Personal Care,5,125.0,625.0,96.0,60,20,3,UPI
2025-05-18 19:27:51,INV-20250518-0141,CUST-1001,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,UPI
2025-05-18 18:36:09,INV-20250518-0142,CUST-1002,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,Credit Card
2025-05-18 12:01:30,INV-20250518-0143,CUST-1003,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,Credit Card
2025-05-19 16:42:24,INV-20250519-0001,CUST-1126,Amul Taaza Homogenised Toned Milk 1L,Dairy,3,72.0,216.0,58.0,48,15,2,Cash
2025-05-19 13:58:28,INV-20250519-0011,CUST-1139,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,UPI
2025-05-19 13:24:26,INV-20250519-0012,CUST-1140,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,UPI
2025-05-19 09:04:04,INV-20250519-0021,CUST-1002,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,3,28.0,84.0,21.0,85,25,4,UPI
2025-05-19 14:05:42,INV-20250519-0031,CUST-1015,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,UPI
2025-05-19 18:17:05,INV-20250519-0032,CUST-1016,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,UPI
2025-05-19 16:00:37,INV-20250519-0041,CUST-1028,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,3,56.0,168.0,44.0,110,35,2,Debit Card
2025-05-19 10:48:18,INV-20250519-0042,CUST-1029,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,Credit Card
2025-05-19 10:05:18,INV-20250519-0051,CUST-1041,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,3,275.0,825.0,230.0,28,12,3,UPI
2025-05-19 14:41:15,INV-20250519-0052,CUST-1042,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,Cash
2025-05-19 18:06:57,INV-20250519-0061,CUST-1054,Coca-Cola Original Taste 750ml PET Bottle,Beverages,3,40.0,120.0,29.0,64,20,2,Credit Card
2025-05-19 17:30:24,INV-20250519-0071,CUST-1067,Surf Excel Easy Wash Detergent Powder 1kg,Household,2,145.0,290.0,118.0,38,15,5,UPI
2025-05-19 20:53:04,INV-20250519-0081,CUST-1080,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,UPI
2025-05-19 14:59:08,INV-20250519-0091,CUST-1093,Britannia Good Day Cashew Cookies 200g,Snacks,3,45.0,135.0,34.0,70,25,2,Credit Card
2025-05-19 14:36:34,INV-20250519-0101,CUST-1106,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,2,195.0,390.0,152.0,22,10,4,UPI
2025-05-19 11:12:37,INV-20250519-0102,CUST-1107,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,1,195.0,195.0,152.0,22,10,4,UPI
2025-05-19 18:22:44,INV-20250519-0111,CUST-1119,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-19 14:20:35,INV-20250519-0121,CUST-1132,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Cash
2025-05-19 09:24:48,INV-20250519-0122,CUST-1133,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,3,185.0,555.0,148.0,40,15,3,UPI
2025-05-19 19:03:38,INV-20250519-0131,CUST-1145,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,UPI
2025-05-19 12:00:15,INV-20250519-0132,CUST-1146,Colgate Total Advanced Health Toothpaste 120g,Personal Care,2,125.0,250.0,96.0,60,20,3,UPI
2025-05-19 09:51:10,INV-20250519-0141,CUST-1008,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,UPI
2025-05-20 17:23:05,INV-20250520-0001,CUST-1133,Amul Taaza Homogenised Toned Milk 1L,Dairy,2,72.0,144.0,58.0,48,15,2,Debit Card
2025-05-20 21:41:27,INV-20250520-0002,CUST-1134,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,UPI
2025-05-20 21:10:32,INV-20250520-0011,CUST-1146,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,UPI
2025-05-20 11:37:06,INV-20250520-0021,CUST-1009,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,UPI
2025-05-20 10:42:14,INV-20250520-0022,CUST-1010,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,3,28.0,84.0,21.0,85,25,4,Debit Card
2025-05-20 11:57:05,INV-20250520-0031,CUST-1022,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,2,165.0,330.0,138.0,42,15,3,UPI
2025-05-20 19:39:42,INV-20250520-0041,CUST-1035,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,Cash
2025-05-20 12:04:50,INV-20250520-0051,CUST-1048,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,UPI
2025-05-20 21:54:33,INV-20250520-0061,CUST-1061,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,Cash
2025-05-20 12:03:33,INV-20250520-0062,CUST-1062,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,UPI
2025-05-20 17:14:11,INV-20250520-0071,CUST-1074,Surf Excel Easy Wash Detergent Powder 1kg,Household,3,145.0,435.0,118.0,38,15,5,Credit Card
2025-05-20 21:11:18,INV-20250520-0081,CUST-1087,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,UPI
2025-05-20 14:56:28,INV-20250520-0082,CUST-1088,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,Credit Card
